ssn,age,education,marital-status,relationship,sex,income
550-36-8549,,Masters,Married-civ-spouse,,Male,>50K
653-10-1964,31.0,HS-grad,Never-married,Not-in-family,Male,<=50K
407-49-3857,60.0,Bachelors,Married-civ-spouse,Husband,,
654-33-0466,62.0,HS-grad,Never-married,Not-in-family,Male,<=50K
639-06-6338,37.0,Bachelors,Separated,Not-in-family,Male,>50K
603-28-6240,45.0,,Married-civ-spouse,Husband,,
268-42-7518,41.0,,Married-civ-spouse,Wife,,
578-59-3365,55.0,,Married-civ-spouse,Husband,,
133-56-8795,39.0,,Divorced,Other-relative,Male,
699-50-8598,24.0,,Never-married,,Female,
276-25-9213,40.0,HS-grad,Married-civ-spouse,Husband,Male,
914-58-8451,41.0,Bachelors,Married-civ-spouse,Husband,,
971-80-5895,43.0,Bachelors,Married-civ-spouse,,,
111-14-8648,57.0,Some-college,Married-civ-spouse,Husband,,>50K
609-36-7321,22.0,Bachelors,Separated,Not-in-family,,<=50K
543-45-8230,,9th,Never-married,Not-in-family,,<=50K
689-09-7050,57.0,,,Husband,,<=50K
396-13-0220,17.0,,Never-married,Own-child,Female,<=50K
662-49-9999,44.0,Bachelors,Divorced,Not-in-family,,<=50K
081-35-7493,41.0,,,Not-in-family,Male,
038-20-6388,35.0,HS-grad,Married-civ-spouse,Husband,,<=50K
342-44-4717,40.0,Masters,,Unmarried,Female,
414-09-7051,21.0,Assoc-acdm,,Own-child,Female,
786-91-6461,32.0,Assoc-voc,Never-married,Other-relative,,>50K
897-94-2259,19.0,Some-college,Never-married,Own-child,Male,<=50K
275-36-8550,,HS-grad,Never-married,Not-in-family,,
993-36-6092,62.0,10th,Married-civ-spouse,Wife,Female,
831-35-7493,60.0,,Married-civ-spouse,Husband,Male,<=50K
474-41-6461,52.0,,Never-married,Not-in-family,Male,>50K
365-93-9803,77.0,5th-6th,Married-civ-spouse,Husband,Male,<=50K
257-64-7419,48.0,,Married-civ-spouse,Wife,Female,>50K
936-48-6485,62.0,Bachelors,Never-married,Not-in-family,Male,<=50K
868-39-6805,57.0,9th,Married-civ-spouse,Husband,,<=50K
775-36-8549,30.0,,,,Male,>50K
767-01-4741,44.0,Some-college,Married-civ-spouse,Wife,,<=50K
339-89-5577,19.0,Assoc-voc,Never-married,Own-child,Female,<=50K
880-37-4691,39.0,Masters,Never-married,Not-in-family,Male,>50K
952-54-9139,64.0,Some-college,Married-civ-spouse,Husband,Male,
561-27-1498,19.0,Some-college,Never-married,Own-child,,<=50K
388-23-7100,34.0,Assoc-voc,Never-married,,,
505-28-2554,34.0,,,Not-in-family,,
801-99-6313,,,Divorced,Unmarried,Female,<=50K
990-17-1989,34.0,11th,,Not-in-family,Male,<=50K
246-03-8083,52.0,Some-college,Divorced,Not-in-family,,>50K
505-65-1105,26.0,Some-college,Separated,Unmarried,Female,<=50K
152-70-2702,23.0,,Divorced,Not-in-family,Female,<=50K
783-44-5945,46.0,Masters,Divorced,Not-in-family,Female,
717-72-1129,34.0,,,Not-in-family,Male,
716-40-0490,40.0,HS-grad,Divorced,,Male,
538-11-4250,56.0,HS-grad,Divorced,Unmarried,Female,
517-90-5404,44.0,Bachelors,Never-married,Not-in-family,Male,<=50K
378-93-1203,30.0,HS-grad,Never-married,Not-in-family,,<=50K
604-85-2579,39.0,,Married-civ-spouse,Husband,Male,
118-98-0343,31.0,HS-grad,Never-married,,Male,
313-48-2800,35.0,Masters,Married-civ-spouse,Husband,,>50K
471-46-8058,62.0,,Married-civ-spouse,Husband,Male,<=50K
596-49-8770,23.0,,Married-civ-spouse,,Female,<=50K
962-68-4274,64.0,Masters,,Husband,Male,
834-95-0859,37.0,,Never-married,,,<=50K
677-73-3414,33.0,Assoc-voc,Divorced,Unmarried,Female,<=50K
657-52-4569,50.0,Bachelors,Married-civ-spouse,Husband,Male,>50K
929-85-2578,64.0,Bachelors,Married-civ-spouse,,,
676-38-2063,38.0,9th,Married-civ-spouse,Husband,,<=50K
112-43-8574,23.0,,Never-married,Not-in-family,Female,<=50K
002-94-8402,27.0,HS-grad,Married-civ-spouse,,Female,<=50K
945-73-0957,30.0,HS-grad,Divorced,Not-in-family,Male,<=50K
622-81-9409,44.0,10th,Married-civ-spouse,Husband,,
871-43-7345,29.0,Some-college,Never-married,Not-in-family,,<=50K
032-73-9557,32.0,Bachelors,Divorced,Not-in-family,,<=50K
624-44-7173,40.0,HS-grad,,Wife,Female,<=50K
929-57-6166,30.0,Bachelors,Married-civ-spouse,,Male,
444-04-1768,,HS-grad,Never-married,Own-child,,
330-34-3980,31.0,,Never-married,Own-child,Male,
755-03-6854,35.0,,Never-married,Own-child,Female,
495-63-8820,33.0,HS-grad,,Unmarried,,<=50K
791-06-2652,39.0,HS-grad,Divorced,Not-in-family,,
140-97-0515,34.0,Assoc-voc,Separated,Not-in-family,,
648-71-0073,52.0,Doctorate,Married-civ-spouse,Husband,,
723-80-2210,42.0,,Never-married,Not-in-family,,
713-51-3512,33.0,HS-grad,Married-civ-spouse,Husband,Male,<=50K
562-74-5699,56.0,Masters,,,Female,
941-40-0490,28.0,Some-college,Married-civ-spouse,Wife,,
917-13-7591,45.0,,Married-civ-spouse,Husband,Male,>50K
562-92-9974,53.0,HS-grad,Never-married,Own-child,,<=50K
760-31-9409,70.0,Bachelors,Married-civ-spouse,Husband,Male,
623-67-9360,35.0,HS-grad,Never-married,Not-in-family,Female,<=50K
286-54-7911,,,Never-married,Not-in-family,Male,>50K
437-99-1400,28.0,Assoc-voc,Never-married,Own-child,,>50K
244-16-4618,58.0,Masters,Married-civ-spouse,Husband,Male,
329-20-7616,28.0,HS-grad,Married-civ-spouse,Husband,,<=50K
916-33-9065,29.0,,Never-married,Not-in-family,Male,<=50K
614-98-7714,20.0,,,,,<=50K
722-05-1596,46.0,Assoc-acdm,Married-civ-spouse,,,
931-23-4642,60.0,,Married-civ-spouse,Husband,,
067-69-0417,20.0,Masters,Never-married,Not-in-family,Female,
891-98-4028,42.0,Bachelors,Married-civ-spouse,Husband,Male,<=50K
861-21-0072,25.0,11th,Never-married,Own-child,,
932-49-3856,17.0,,Divorced,Own-child,Male,
843-85-7493,26.0,Masters,,Husband,Male,>50K
799-04-7910,38.0,HS-grad,,,Male,
415-75-5527,50.0,Prof-school,Divorced,Other-relative,,>50K
910-10-4421,57.0,1st-4th,Never-married,Not-in-family,Female,
384-42-8746,18.0,HS-grad,Never-married,Own-child,Female,
419-59-4594,24.0,Bachelors,,Not-in-family,Female,
472-78-8697,22.0,,Never-married,Not-in-family,Male,
079-66-8304,45.0,1st-4th,,Husband,Male,<=50K
048-18-7960,39.0,Bachelors,Married-civ-spouse,,Female,<=50K
176-96-5601,42.0,,,Not-in-family,Female,<=50K
420-14-7419,21.0,Some-college,Never-married,Own-child,Female,
826-96-5601,46.0,Bachelors,Married-civ-spouse,Husband,Male,<=50K
767-59-8279,21.0,,Married-civ-spouse,Husband,,<=50K
589-68-0589,53.0,7th-8th,,Not-in-family,Male,
840-78-6239,54.0,,Separated,Not-in-family,,>50K
534-79-7296,29.0,11th,,Unmarried,Female,
059-36-7321,21.0,HS-grad,Never-married,Own-child,Female,<=50K
615-87-8377,27.0,HS-grad,Married-civ-spouse,Husband,,
276-90-4176,31.0,,Married-civ-spouse,Husband,Male,>50K
146-92-8746,37.0,,Never-married,Not-in-family,Female,<=50K
899-84-6436,43.0,Bachelors,Married-civ-spouse,Wife,,
305-77-3955,60.0,Masters,Married-civ-spouse,Husband,Male,<=50K
499-72-3586,28.0,Some-college,Divorced,Not-in-family,,<=50K
254-63-7591,30.0,HS-grad,Divorced,,,<=50K
609-88-9434,21.0,Some-college,Never-married,Not-in-family,,<=50K
410-78-0097,42.0,,,Husband,,
362-80-7124,27.0,,Married-civ-spouse,Husband,Male,
376-93-4889,41.0,5th-6th,Married-civ-spouse,,Male,
190-72-4815,25.0,HS-grad,Divorced,Not-in-family,,
007-55-5282,36.0,Masters,Married-civ-spouse,Husband,,>50K
084-76-6584,30.0,,Married-civ-spouse,,,<=50K
948-64-8647,61.0,,Separated,Not-in-family,,
247-75-7985,,Some-college,Divorced,,Male,<=50K
404-79-1154,,HS-grad,Married-civ-spouse,Husband,,>50K
486-97-7886,36.0,HS-grad,Married-civ-spouse,Husband,Male,<=50K
333-32-3095,,Bachelors,Never-married,,,
970-51-5969,28.0,HS-grad,Married-civ-spouse,Husband,,<=50K
417-07-6166,24.0,HS-grad,Married-civ-spouse,,Female,<=50K
014-83-4152,38.0,Masters,Married-civ-spouse,,,
409-92-0147,31.0,11th,,,Male,<=50K
687-37-7149,20.0,HS-grad,Never-married,Own-child,,
998-92-5060,44.0,Bachelors,Never-married,Not-in-family,Male,>50K
245-76-1670,44.0,Some-college,Divorced,Unmarried,,<=50K
599-60-0736,59.0,Bachelors,Married-civ-spouse,Husband,,<=50K
265-50-9827,39.0,Some-college,Married-civ-spouse,Husband,Male,>50K
465-57-1252,29.0,,Married-civ-spouse,Husband,Male,<=50K
522-42-0146,52.0,,Widowed,Unmarried,Female,>50K
043-21-2530,50.0,Masters,Divorced,Unmarried,Female,<=50K
002-54-9140,,Masters,Married-civ-spouse,Husband,Male,
393-02-8255,18.0,Some-college,Married-civ-spouse,,,<=50K
077-08-8452,,,Married-civ-spouse,Husband,Male,<=50K
234-36-7321,32.0,,Married-civ-spouse,Husband,,<=50K
923-89-4347,24.0,Some-college,,Not-in-family,,
363-60-5650,35.0,HS-grad,Divorced,Other-relative,Female,
501-87-3463,51.0,,Married-civ-spouse,,,<=50K
514-52-7026,29.0,,Married-civ-spouse,Husband,Male,
848-55-6510,19.0,Some-college,,Own-child,Male,<=50K
657-21-7444,43.0,HS-grad,Divorced,Not-in-family,,
102-51-8427,43.0,,Divorced,,Female,
178-04-0540,32.0,,Never-married,Not-in-family,Male,
861-76-2898,22.0,Assoc-voc,Never-married,Own-child,,
738-23-7099,35.0,,Never-married,Not-in-family,,
825-30-7124,30.0,Bachelors,Divorced,Not-in-family,,
977-33-4151,21.0,HS-grad,Married-civ-spouse,Other-relative,Female,
195-97-6658,66.0,Some-college,Never-married,,,<=50K
381-63-3906,45.0,5th-6th,Married-civ-spouse,Husband,Male,<=50K
037-53-0712,74.0,11th,,,,<=50K
408-59-9508,29.0,Bachelors,,,,<=50K
877-64-1276,33.0,Bachelors,Never-married,Not-in-family,Male,>50K
170-39-3120,41.0,Masters,Married-civ-spouse,Husband,Male,>50K
370-48-5257,,,Never-married,Own-child,Male,
906-11-1792,,Some-college,Married-civ-spouse,Husband,Male,
353-19-4102,22.0,HS-grad,Never-married,Own-child,Male,<=50K
268-94-9631,25.0,,,Husband,Male,<=50K
896-92-8746,51.0,12th,Divorced,,Female,
310-31-9410,35.0,,Never-married,Own-child,Male,
625-27-6412,17.0,Masters,Never-married,Own-child,,
160-35-0122,36.0,,Married-civ-spouse,Husband,,
052-94-8402,19.0,,Married-spouse-absent,Not-in-family,,
121-62-1621,29.0,Some-college,,,Female,<=50K
832-12-5306,32.0,Bachelors,Never-married,Own-child,Male,<=50K
542-07-6166,,,Never-married,Not-in-family,,<=50K
916-67-6903,57.0,,Married-civ-spouse,Husband,,
286-39-4348,52.0,HS-grad,Never-married,Other-relative,,
365-78-6240,48.0,,,Husband,Male,
856-72-6043,38.0,Some-college,,Husband,,<=50K
487-83-7837,43.0,,Married-civ-spouse,Husband,,>50K
775-98-2800,,HS-grad,Never-married,,Male,
780-31-3267,27.0,HS-grad,,,,<=50K
123-12-6535,,HS-grad,Married-civ-spouse,Husband,Male,<=50K
976-35-1350,52.0,,Married-civ-spouse,,,
610-47-2972,22.0,Bachelors,Married-civ-spouse,Wife,,<=50K
592-16-8304,46.0,Some-college,Married-civ-spouse,Husband,Male,>50K
411-11-7935,34.0,HS-grad,Married-civ-spouse,,Male,<=50K
022-85-0122,58.0,Bachelors,Married-civ-spouse,Husband,Male,>50K
603-50-1227,26.0,HS-grad,,,,
926-75-0613,38.0,,Never-married,,,>50K
409-82-8009,54.0,HS-grad,,,,
396-77-5183,48.0,,Married-civ-spouse,Husband,Male,<=50K
421-59-0908,72.0,HS-grad,Married-civ-spouse,,,<=50K
866-83-0465,31.0,Some-college,Never-married,Own-child,Female,<=50K
246-68-3046,42.0,,,Not-in-family,,<=50K
751-41-2775,20.0,HS-grad,Married-civ-spouse,,,
892-56-7566,49.0,10th,,Husband,,<=50K
158-96-8058,32.0,HS-grad,,,,
994-93-2431,29.0,,Never-married,,Male,
649-04-7910,44.0,Bachelors,,,,<=50K
129-85-2579,29.0,Some-college,Married-civ-spouse,Husband,Male,>50K
722-54-2996,31.0,,Married-civ-spouse,Husband,Male,
181-38-8206,,Some-college,Never-married,Not-in-family,,<=50K
056-01-9655,58.0,Some-college,Married-civ-spouse,,,
392-44-4717,39.0,,Married-civ-spouse,Husband,Male,
836-60-9335,48.0,,Married-civ-spouse,Wife,,
348-52-5798,34.0,Some-college,Married-civ-spouse,Husband,Male,>50K
483-29-2382,30.0,HS-grad,Separated,Not-in-family,Male,<=50K
026-19-7788,64.0,Some-college,Married-civ-spouse,Husband,Male,<=50K
726-75-0613,45.0,,Married-civ-spouse,Husband,Male,<=50K
281-97-1744,40.0,HS-grad,Divorced,Unmarried,Female,<=50K
312-99-1400,18.0,HS-grad,Never-married,Own-child,Male,<=50K
548-77-1498,22.0,,Widowed,Other-relative,,
809-45-9458,54.0,HS-grad,,Not-in-family,Female,<=50K
317-90-5405,42.0,Bachelors,Married-civ-spouse,Wife,Female,
065-44-8402,61.0,Bachelors,Never-married,Unmarried,,
324-20-1473,47.0,Masters,Married-civ-spouse,Husband,,
442-93-6117,58.0,Some-college,Married-civ-spouse,Husband,,
887-74-5699,18.0,Some-college,Never-married,Own-child,,<=50K
264-03-5626,40.0,HS-grad,Married-civ-spouse,,,
811-42-5060,33.0,HS-grad,Widowed,Not-in-family,,<=50K
001-04-4226,48.0,,Never-married,Own-child,,>50K
042-26-0442,62.0,,,Husband,Male,<=50K
558-20-0245,52.0,Bachelors,Never-married,Not-in-family,Female,>50K
271-92-8746,40.0,Masters,Married-civ-spouse,Husband,Male,<=50K
734-67-4446,23.0,,Divorced,Unmarried,Female,<=50K
607-95-4544,45.0,,Married-civ-spouse,Husband,Male,<=50K
156-81-8181,,,Never-married,Own-child,,>50K
562-80-7124,32.0,,Separated,Not-in-family,Female,
298-95-5773,18.0,Some-college,Never-married,Own-child,Female,<=50K
603-13-2677,52.0,12th,Never-married,,,<=50K
006-14-2506,21.0,HS-grad,Never-married,Not-in-family,Female,<=50K
332-92-3832,23.0,HS-grad,,Not-in-family,,<=50K
822-57-3709,32.0,HS-grad,Married-civ-spouse,Husband,Male,<=50K
408-66-0933,37.0,11th,Married-spouse-absent,Not-in-family,,<=50K
185-35-0122,46.0,Some-college,Married-spouse-absent,,Male,<=50K
303-65-4790,59.0,Some-college,Married-civ-spouse,Husband,Male,<=50K
175-27-6412,21.0,HS-grad,Never-married,,Male,<=50K
806-57-2480,40.0,,Separated,,Female,
562-25-4299,51.0,Some-college,,Husband,Male,<=50K
759-02-9483,22.0,11th,Never-married,Own-child,,
018-67-3218,34.0,Doctorate,,,Male,
871-59-0908,36.0,Prof-school,,,Male,>50K
646-25-3070,33.0,HS-grad,Separated,Not-in-family,,<=50K
542-90-5404,53.0,,,,,<=50K
916-76-9040,32.0,,Divorced,,,>50K
724-20-1473,27.0,,Never-married,Own-child,,>50K
647-72-7272,,,,Unmarried,Male,<=50K
477-27-2726,31.0,Some-college,Never-married,,Male,
933-59-9507,30.0,Some-college,Never-married,Other-relative,Male,
797-11-3021,38.0,HS-grad,Never-married,Not-in-family,Female,
040-50-9827,33.0,,,Not-in-family,Female,<=50K
943-15-1104,31.0,Bachelors,Never-married,Unmarried,,
964-92-6288,20.0,HS-grad,Married-civ-spouse,Wife,Female,<=50K
973-49-5085,,Bachelors,Never-married,Not-in-family,,
040-90-9090,37.0,Some-college,,Not-in-family,Female,
252-76-4127,31.0,,Married-civ-spouse,Husband,Male,
292-56-7567,71.0,,Married-civ-spouse,Husband,Male,
166-64-6191,45.0,,Married-civ-spouse,,,<=50K
169-16-4618,48.0,,Married-civ-spouse,Husband,,>50K
130-34-3980,52.0,Bachelors,Married-civ-spouse,Husband,Male,<=50K
529-82-1866,60.0,,Married-civ-spouse,Husband,Male,<=50K
313-14-4962,,HS-grad,Married-civ-spouse,Wife,,<=50K
828-93-1203,46.0,HS-grad,Never-married,Other-relative,,>50K
964-77-2726,22.0,Bachelors,Never-married,Not-in-family,Female,
472-02-0884,60.0,HS-grad,Married-civ-spouse,Husband,Male,<=50K
637-77-6412,31.0,HS-grad,Married-civ-spouse,Husband,,>50K
033-72-2358,52.0,HS-grad,Married-civ-spouse,Husband,Male,<=50K
734-02-9483,41.0,9th,Divorced,Not-in-family,Male,<=50K
418-67-3218,28.0,HS-grad,,Own-child,Female,<=50K
475-82-9237,19.0,Bachelors,Divorced,Not-in-family,Female,
118-12-0393,43.0,,Never-married,Not-in-family,,<=50K
244-84-0294,39.0,HS-grad,Married-civ-spouse,Husband,,<=50K
092-56-7567,18.0,,Divorced,Not-in-family,,
540-93-9802,36.0,Some-college,Married-civ-spouse,Husband,,<=50K
246-62-1621,28.0,Some-college,Divorced,Unmarried,,
783-84-5208,29.0,,Never-married,Not-in-family,,
344-01-1056,23.0,,Never-married,Own-child,Female,
042-50-6142,29.0,,Married-civ-spouse,,,>50K
308-32-3095,44.0,HS-grad,,Not-in-family,Male,<=50K
197-17-4446,45.0,,Never-married,Not-in-family,,>50K
418-42-7518,40.0,HS-grad,Married-civ-spouse,Husband,,
690-38-6977,21.0,,Never-married,,Male,>50K
467-10-6879,49.0,12th,Never-married,Not-in-family,Male,<=50K
741-70-7615,29.0,Some-college,Widowed,Not-in-family,Female,
519-04-1768,63.0,Bachelors,,Husband,Male,<=50K
778-62-4077,22.0,,,Own-child,Female,<=50K
110-35-0122,34.0,Some-college,Married-civ-spouse,Husband,Male,<=50K
910-62-6534,36.0,,Divorced,Not-in-family,Male,<=50K
074-44-7174,36.0,Masters,Married-civ-spouse,Husband,Male,
297-51-2284,32.0,Prof-school,Married-civ-spouse,,Male,>50K
165-93-9803,35.0,,Never-married,Own-child,Male,>50K
616-49-2628,33.0,10th,Never-married,,Male,<=50K
512-68-4274,28.0,,Divorced,Unmarried,,
591-00-1227,18.0,Some-college,Never-married,,Male,
339-80-3439,39.0,,Divorced,Not-in-family,Male,
530-03-6854,61.0,Bachelors,Married-civ-spouse,Husband,Male,<=50K
572-05-1596,50.0,HS-grad,Married-civ-spouse,Husband,Male,
762-62-2849,31.0,,Divorced,Unmarried,,
870-60-8107,30.0,,Never-married,Not-in-family,,
566-61-5478,50.0,HS-grad,Divorced,Not-in-family,,<=50K
025-85-9950,33.0,,,Own-child,Male,<=50K
061-08-7223,30.0,,Married-civ-spouse,,Male,<=50K
878-34-7664,45.0,,Never-married,Not-in-family,Male,
787-07-0023,44.0,,Married-civ-spouse,Husband,Male,<=50K
184-85-8722,50.0,HS-grad,Married-civ-spouse,,,>50K
758-96-8058,49.0,Some-college,Never-married,Own-child,Male,>50K
418-85-7493,54.0,HS-grad,Never-married,,Male,
848-34-1522,55.0,,Married-civ-spouse,Husband,,
640-69-4102,30.0,,Married-civ-spouse,Husband,Male,<=50K
320-66-9532,,HS-grad,,Husband,Male,>50K
007-95-4545,22.0,,Married-civ-spouse,Other-relative,Male,
973-03-4397,46.0,Assoc-voc,Married-civ-spouse,Husband,,
855-83-5379,67.0,HS-grad,Never-married,,,<=50K
680-55-8967,27.0,Bachelors,Never-married,Not-in-family,Male,<=50K
288-57-4938,38.0,,,Unmarried,,<=50K
563-91-2775,30.0,HS-grad,Married-civ-spouse,Husband,,<=50K
684-12-1620,47.0,Bachelors,Never-married,Not-in-family,Female,>50K
906-63-3905,41.0,,Divorced,Not-in-family,,<=50K
878-47-0515,36.0,,Married-civ-spouse,,,
312-22-3586,43.0,,Divorced,Not-in-family,Female,<=50K
219-44-1031,28.0,Bachelors,,,,
727-02-7026,28.0,Some-college,Married-civ-spouse,,Male,<=50K
148-89-4348,27.0,,,Not-in-family,,
005-68-1818,26.0,,,Other-relative,Male,
205-43-6117,54.0,Some-college,Married-civ-spouse,Husband,,<=50K
177-30-3439,45.0,Masters,,Unmarried,,<=50K
318-21-2530,,HS-grad,Never-married,Own-child,Female,<=50K
654-26-9041,63.0,Bachelors,,Husband,Male,>50K
970-36-2406,31.0,,Divorced,Not-in-family,,<=50K
106-48-0343,18.0,,Never-married,Not-in-family,Male,
793-42-7517,27.0,Bachelors,Never-married,,,<=50K
646-65-2333,44.0,,Married-civ-spouse,Husband,Male,<=50K
111-54-7911,40.0,Some-college,Never-married,Other-relative,,
715-32-5552,21.0,,Married-civ-spouse,Wife,,
322-88-0835,20.0,Some-college,Married-civ-spouse,,Male,
185-78-0098,27.0,Some-college,Never-married,Own-child,,<=50K
032-77-0270,18.0,,Never-married,Own-child,,
539-34-2751,40.0,,Never-married,Not-in-family,Male,
055-12-8992,32.0,HS-grad,Married-civ-spouse,,Male,<=50K
968-64-2505,31.0,HS-grad,,Not-in-family,Male,
976-28-9925,39.0,Assoc-acdm,Married-civ-spouse,Husband,Male,<=50K
619-53-3168,21.0,HS-grad,,,Male,
526-78-1326,46.0,,Married-civ-spouse,Wife,Female,<=50K
236-97-7886,18.0,HS-grad,Married-civ-spouse,Husband,Male,<=50K
252-51-8427,65.0,7th-8th,Married-civ-spouse,Husband,,<=50K
101-99-6314,21.0,Some-college,Married-civ-spouse,Husband,,<=50K
347-54-2997,30.0,HS-grad,Married-civ-spouse,Husband,Male,
691-27-7640,37.0,Assoc-voc,,Husband,Male,>50K
757-95-4544,32.0,,Married-civ-spouse,Wife,,>50K
170-27-0270,31.0,,,Not-in-family,Female,<=50K
133-01-5970,32.0,Some-college,Never-married,,Female,>50K
748-67-9360,21.0,,Never-married,Own-child,Female,<=50K
331-38-8206,23.0,Some-college,Married-civ-spouse,Husband,Male,<=50K
163-75-9213,42.0,Bachelors,Never-married,Own-child,,
977-64-1276,42.0,HS-grad,Married-civ-spouse,Husband,,<=50K
929-36-1178,39.0,,Divorced,,,
382-00-2456,33.0,Some-college,Never-married,Own-child,,
518-51-9655,30.0,,Never-married,Own-child,Female,<=50K
794-71-7443,39.0,,,,Male,
763-57-4937,52.0,,Divorced,Not-in-family,,<=50K
071-95-9459,42.0,Bachelors,,,,
592-50-6141,18.0,HS-grad,,Own-child,Female,
825-42-9974,21.0,,Never-married,Own-child,,
732-55-5281,,HS-grad,Married-civ-spouse,,Male,>50K
204-66-8304,39.0,Bachelors,Never-married,Not-in-family,Male,
687-31-5724,28.0,HS-grad,Married-civ-spouse,Husband,Male,<=50K
717-84-3979,41.0,,,Unmarried,Female,<=50K
889-52-7026,18.0,HS-grad,Never-married,Own-child,Male,
899-41-6461,42.0,Some-college,Widowed,Not-in-family,Female,<=50K
242-99-7542,36.0,Some-college,Divorced,,Female,<=50K
100-24-5700,31.0,,,Not-in-family,Male,<=50K
067-90-5405,,Some-college,Married-civ-spouse,Wife,Female,
939-55-7738,36.0,,,,,>50K
122-81-9410,45.0,,Married-civ-spouse,Husband,Male,
057-98-5257,,HS-grad,Married-civ-spouse,Husband,,
936-94-7173,45.0,Bachelors,,Husband,,<=50K
781-75-6755,53.0,HS-grad,Separated,Not-in-family,Female,<=50K
573-71-0073,50.0,Prof-school,,,Male,>50K
725-09-2136,51.0,,Married-civ-spouse,Husband,,
648-83-2923,32.0,,,Unmarried,Female,
881-32-6780,42.0,Bachelors,Married-civ-spouse,,Female,<=50K
067-84-3980,,Some-college,Divorced,,,
035-90-2948,,,Married-civ-spouse,Husband,,
674-20-1473,38.0,Some-college,Never-married,Not-in-family,,
643-42-7517,40.0,11th,Married-civ-spouse,Husband,,<=50K
104-69-9017,36.0,Bachelors,,Husband,,>50K
328-25-5527,22.0,HS-grad,Never-married,Own-child,,<=50K
143-55-0368,28.0,HS-grad,,,Male,<=50K
290-23-3414,66.0,,Never-married,Unmarried,Female,
739-52-7026,,Some-college,,,Female,
299-90-7862,57.0,,,Husband,,<=50K
511-51-7198,29.0,,Never-married,Not-in-family,Female,<=50K
388-88-2063,29.0,,Never-married,,,
455-00-6142,26.0,12th,Married-civ-spouse,Other-relative,Female,
520-14-7419,48.0,HS-grad,Divorced,Not-in-family,,<=50K
427-24-2014,25.0,Assoc-voc,Never-married,,,<=50K
939-83-4151,32.0,,Married-civ-spouse,Husband,,
360-56-5110,61.0,Prof-school,Married-civ-spouse,Husband,,>50K
365-54-0540,38.0,,Never-married,,Male,
918-94-9630,24.0,Some-college,Married-civ-spouse,Husband,Male,<=50K
577-45-7001,,Some-college,Never-married,Not-in-family,,>50K
478-00-9827,48.0,,Married-civ-spouse,Husband,,<=50K
138-02-2112,25.0,HS-grad,,,,<=50K
967-62-8991,28.0,Some-college,,Own-child,Male,>50K
296-86-7321,45.0,Bachelors,,Husband,,>50K
725-82-9237,26.0,HS-grad,,Not-in-family,Male,<=50K
507-77-0269,,Assoc-voc,Divorced,Not-in-family,Female,
341-46-1916,45.0,,Married-civ-spouse,Husband,Male,
155-06-7567,44.0,Some-college,Never-married,Not-in-family,Female,
